w1,w2,w3,alpha,beta,pi0,regression_mae,full_model_mae,full_model_rmse,full_model_mape,volatility_mae,volatility_rmse,volatility_mape,sample_count,validation_count,price_rank,volatility_rank
0.26,0.66,0.08,1.2255617362497278,3967.928689681134,673.3731514283982,110.65295174844302,110.17323191680124,133.14502467777635,0.012857030419960553,110.17323191680124,133.14502467777635,0.8058872401208266,158,241,119,119
0.1,0.72,0.18,1.2092941139694673,4038.912041108551,619.5899045018491,109.35572095173889,110.2094533532718,131.02156980787484,0.0129095264132159,110.2094533532718,131.02156980787484,0.806015521994684,158,241,120,120
0.08,0.74,0.18,1.2078868737556565,4042.3384508082763,615.723539662556,109.2224662538115,110.20977890147762,130.86329844606482,0.012913605173491764,110.20977890147762,130.86329844606482,0.8062481348538995,158,241,121,121
0.06,0.76,0.18,1.2064446225362413,4045.9937353510195,611.756660767724,109.11623240942765,110.23763871924206,130.75970380409737,0.012920616056355623,110.23763871924206,130.75970380409737,0.8067032388829991,158,241,122,122
0.12,0.7,0.18,1.2106661932744536,4035.715817062687,623.354589843394,109.51029985116386,110.23770427847971,131.23477020423195,0.012908417039590557,110.23770427847971,131.23477020423195,0.8061476667325227,158,241,123,123
0.18,0.66,0.16,1.2157965923687342,4017.5752281094683,638.9966204302923,110.07171641997088,110.2672656094352,131.98498075057216,0.012893467867152333,110.2672656094352,131.98498075057216,0.8065289272112973,158,241,124,124
0.04,0.78,0.18,1.204967523465545,4049.876488116102,607.6904846431698,109.03828090518073,110.28205732512836,130.71045858669515,0.012929329271937885,110.28205732512836,130.71045858669515,0.8072648285692319,158,241,125,125
0.28,0.66,0.06,1.227910533949889,3956.073201042591,681.7611917559852,110.92160089730272,110.29830535346426,133.61301747919055,0.012866217693751595,110.29830535346426,133.61301747919055,0.80691775178144,158,241,126,126
0.3,0.68,0.02,1.2315017872906706,3933.464962870942,695.8818901392683,111.04808080828373,110.30348642716693,133.97436872019898,0.01285833145659144,110.30348642716693,133.97436872019898,0.8068068950826056,158,241,127,127
0.24,0.64,0.12,1.221875447727405,3991.025645157569,659.1172536152767,110.62205120512968,110.30835769980612,133.00176917684607,0.012882138758145496,110.30835769980612,133.00176917684607,0.8071458234967325,158,241,128,128
0.14,0.68,0.18,1.2120029752184398,4032.750991152295,627.016483736064,109.74785286746406,110.31995249096768,131.50597372023068,0.012913011114416596,110.31995249096768,131.50597372023068,0.806611203124126,158,241,129,129
0.22,0.64,0.14,1.219453623939,4003.2949441119385,650.5971188970157,110.48988239055726,110.32541072344641,132.69514913602896,0.012889446489872235,110.32541072344641,132.69514913602896,0.8072471723871116,158,241,130,130
